1
2
2
2
2
2
2
2
3
3
3
3
3
3
4
4
4
5
6
6
6
6
6
7
7
7
7
7
8
8
8
9
10
10
12
12
12
12
13
13
13
13
13
14
14
14
15
15
15
15
15
15
16
18
19
19
19
19
19
20
20
23
23
23
25
26
29
29
31
32
32
34
35
35
39
41
41
41
41
43
44
44
44
45
46
48
50
52
52
54
54
54
55
58
60
64
66
67
70
73
74
77
77
78
79
83
85
85
87
88
90
92
95
96
97
98
100
102
103
104
105
106
106
108
110
114
117
121
121
122
126
129
130
132
133
137
140
140
143
148
148
150
150
154
155
157
160
161
163
168
170
172
175
181
184
190
193
194
199
199
201
204
206
210
214
214
217
218
221
222
224
226
227
228
229
232
233
234
236
240
242
242
243
244
248
248
249
251
253
257
260
266
268
274
276
279
282
283
287
292
295
296
301
306
311
312
315
318
322
324
327
329
333
336
337
341
344
346
348
353
354
355
358
360
360
365
373
377
378
381
386
389
391
397
399
403
405
412
417
419
422
424
429
430
435
440
442
446
449
451
454
459
463
469
472
474
475
480
484
488
497
499
505
513
514
516
520
523
528
535
539
545
549
554
561
566
572
576
579
586
590
597
605
610
618
624
628
633
640
646
656
662
664
672
676
680
685
689
695
703
707
714
717
729
734
740
743
746
751
756
764
769
773
777
785
789
790
798
804
809
817
826
830
845
853
860
868
876
886
893
896
903
910
917
923
928
934
940
950
958
961
966
975
981
992
996
1011
1015
1025
1030
1039
1044
1051
1057
1067
1071
1078
1086
1092
1099
1108
1112
1118
1124
1136
1145
1153
1162
1167
1172
1177
1187
1193
1200
1204
1211
1216
1235
1243
1250
1256
1266
1279
1286
1294
1298
1306
1316
1325
1332
1337
1344
1353
1356
1364
1375
1384
1394
1403
1408
1416
1425
1429
1440
1447
1454
1458
1466
1479
1482
1489
1503
1515
1524
1532
1541
1555
1559
1569
1579
1587
1598
1606
1610
1617
1624
1631
1641
1655
1660
1677
1689
1694
1705
1713
1725
1734
1743
1757
1765
1777
1789
1798
1808
1817
1830
1838
1849
1855
1863
1871
1878
1887
1893
1897
1912
1925
1931
1943
1955
1962
1969
1982
1993
2006
2017
2027
2037
2047
2055
2068
2073
2081
2090
2104
2115
2122
2137
2147
2161
2173
2182
2190
2199
2206
2208
2218
2233
2245
2254
2270
2278
2287
2297
2312
2319
2325
2333
2338
2345
2355
2362
2368
2377
2382
2386
2397
2411
2426
2436
2448
2458
2469
2478
2492
2499
2514
2522
2529
2546
2555
2568
2583
2595
2609
2616
2621
2630
2642
2656
2661
2671
2680
2693
2708
2719
2726
2735
2747
2758
2775
2782
2785
2794
2802
2816
2825
2839
2853
2861
2873
2886
2892
2903
2916
2928
2932
2945
2962
2972
2985
3002
3021
3030
3043
3057
3069
3081
3088
3105
3117
3125
3136
3152
3159
3170
3184
3199
3214
3229
3246
3259
3276
3286
3295
3310
3321
3333
3351
3365
3379
3389
3400
3416
3433
3442
3460
3471
3478
3485
3496
3511
3531
3546
3555
3573
3590
3607
3632
3641
3660
3674
3686
3700
3715
3726
3742
3756
3776
3793
3808
3821
3833
3848
3859
3875
3888
3899
3913
3931
3946
3960
3976
3993
4014
4024
4035
4057
4073
4090
4108
4118
4138
4152
4173
4183
4197
4208
4222
4233
4242
4254
4270
4281
4298
4321
4339
4354
4386
4404
4423
4440
4461
4478
4491
4504
4521
4539
4554
4578
4597
4610
4622
4635
4654
4673
4684
4699
4713
4727
4743
4762
4777
4798
4819
4831
4844
4856
4869
4881
4893
4910
4926
4944
4957
4970
4986
5001
5014
5030
5044
5063
5076
5096
5111
5130
5144
5158
5177
5188
5202
5223
5235
5254
5262
5281
5298
