363,60628865312526
366,51914572488994
369,44825386457177
372,39369322983424
375,35554424948964
378,3338876228719
381,3288043191837
384,3403755768184
387,3686829026581
390,4138080713452
393,47583312452906
396,554840370086
399,6509123813138
402,7641319960987
405,8945823160572
409,042346705648
412,20750879126
415,3901524602694
418,5903618600705
421,80822139707783
425,04381573569975
428,2972297972822
431,5685487590252
434,857858052867
438,1652433643411
441,49079063140164
444,8345860432178
448,1967160389392
451,5772673064289
454,97632678096437
458,3939816439091
461,83031932134963
465,28542748270075
468,7593940392803
472,25230714284686
475,7642551841086
479,2953267911945
482,84561082809444
486,4151963930634
490,004172816992
493,612629661741
497,24065671844147
500,88834400576
504,5557817681247
508,24306047392
511,95027081364026
515,677503698009
519,4248502560605
523,192401833183
526,9802499891248
530,7884864959622
534,6172033360276
538,4664926998014
542,3364469837602
546,2271587881912
550,1387209149618
554,0712263652506
558,0247683372395
561,9994402237622
565,9953356099134
570,012548270615
574,051172168143
578,1113014496077
582,1930304443965
586,2964536615696
590,4216657872151
594,5687616817596
598,7378363772342
602,9289850744981
607,1423031404165
611,3778861049925
615,6358296584572
619,9162296483096
624,2191820763159
628,5447830954581
632,8931290068384
637,2643162565365
641,6584414324201
646,075601260906
650,5158926036763
654,979412454345
659,4662579350753
663,9765262931501
668,510314897492
673,0677212351351
677,6488429076464
682,2537776274962
686,8826232143819
691,5354775914967
696,2124387817497
700,9136049039366
705,6390741688543
710,388944875369
715,1633154064282
719,9622842250217
724,785949870092
729,6344109523885
734,5077661502702
739,406114205456
744,3295539187188
749,278184145527
754,2521037916337
759,2514118086058
764,2762071893056
769,3265889633118
774,4026561922874
779,5045079652914
784,6322433940358
789,7859616080866
794,9657617500061
800,1717429704416
805,4040044231572
810,6626452600059
815,9477646258478
821,2594616534101
826,5978354580878
831,9629851326889
837,3550097421203
842,7740083180167
848,2200798533099
853,6933232967394
859,1938375473077
864,7217214486712
870,2770737834765
875,8599932676374
881,4705785445481
887,1089281792426
892,775140652493
898,469314354844
904,1915475805924
909,9419385217067
915,7205852616814
921,5275857693372
927,3630378925586
933,2270393519685
939,1196877345476
945,0410804871879
950,9913149101919
956,9704881507032
962,9786971960833
969,0160388672264
975,0826098118088
981,1785064974833
987,3038252050113
993,4586620213303
999,6431128325665
1005,8572733169835
1012,1012389378698
1018,3751049363646
1024,6789663242303
1031,0129178765533
1037,3770541243914
1043,771469347362
1050,196257566163
1056,6515125350397
1063,137327734189
1069,6537963621047
1076,201011327861
1082,779065243336
1089,38805041538
1096,0280588379192
1102,6991821839997
1109,4015117977804
1116,135138686455
1122,9001535121256
1129,6966465836126
1136,524707848205
1143,3844268833584
1150,2758928883304
1157,1991946757587
1164,1544206631845
1171,141658864518
1178,1609968814453
1185,2125218947815
1192,2963206557658
1199,4124794773047
1206,561084225154
1213,7422203090498
1220,9559726737875
1228,202425790239
1235,481663646323
1242,79376973792
1250,1388270597338
1257,5169180961013
1264,9281248117509
1272,3725286425054
1279,8502104859438
1287,3612506920017
1294,9057290535259
1302,4837247967864
1310,0953165719272
1317,7405824433788
1325,419599880221
1333,132445746496
1340,8791962914759
1348,6599271398902
1356,4747132821003
1364,323629064234
1372,206748178275
1380,1241436521145
1388,0758878395525
1396,0620524102603
1404,0827083397114
1412,1379258990564
1420,2277746449727
1428,35232340947
1436,5116402896595
1444,7057926374823
1452,9348470494142
1461,1988693561204
1469,4979246120865
1477,8320770852158
1486,2013902463889
1494,6059267589972
1503,0457484684466
1511,520916391629
1520,0314907063664
1528,5775307408314
1537,1590949629388
1545,776240969709
1554,4290254766156
1563,1175043069047
1571,8417323808912
1580,60176370524
1589,3976513622265
1598,229447498971
1607,0972033166686
1616,0009690597958
1624,940794005303
1633,9167264517944
1642,9288137086992
1651,977102085426
1661,0616368805115
1670,1824623707626
1679,3396218003872
1688,533157370122
1697,7631102263567
1707,0295204502581
1716,3324270468834
1725,6718679343046
1735,0478799327307
1744,4604987536288
1753,9097589888538
1763,3956940997887
1772,9183364064802
1782,4777170767923
1792,0738661155744
1801,706812353827
1811,3765834378958
1821,0832058186743
1830,8267047408247
1840,6071042320139
1850,4244270921788
1860,278694882802
1870,1699279162206
1880,0981452449541
1890,0633646510646
1900,0656026355389
1910,1048744077068
1920,181193874693
1930,2945736308923
1940,4450249474942
1950,6325577620373
1960,8571806680015
1971,11890090445
1981,4177243457036
1991,7536554910678
2002,1266974546024
2012,5368519549436
2022,9841193051711
2033,4684984027322
2043,9899867194204
2054,548580291404
2065,144273709323
2075,7770601084353
2086,446931158836
2097,153877055729
2107,897886509774
2118,6789467374992
2129,497043451781
2140,352160852397
2151,2442816166554
2162,173386890099
2173,1394562772853
2184,1424678326507
2195,1823980514523
2206,2592218607974
2217,3729126107596
2228,5234420655797
2239,710780394957
2250,934896165444
2262,1957563319143
2273,4933262291497
2284,82756956351
2296,1984484047134
2307,6059231777126
2319,0499526546796
2330,530493947103
2342,0475024979773
2353,6009320741246
2365,190734758616
2376,816860943312
2388,4792593215193
2400,177876880773
2411,912658895731
2423,6835489211994
2435,4904887852813
2447,3334185826557
2459,212276667979
2471,126999649431
2483,0775223823834
2495,0637779632107
2507,0856977232365
2519,1432112228254
2531,236246245607
2543,3647287928557
2555,5285830780113
2567,7277315213446
2579,9620947447793
2592,2315915668682
2604,5361389979103
2616,875652235242
2629,250044658674
2641,659227826094
2654,1031114692278
2666,5816034895697
2679,0946099544726
2691,6420350934095
2704,2237812944063
2716,8397491006417
2729,489837207222
2742,1739424581338
2754,89195984337
2767,6437824962354
2780,429301690832
2793,248406839734
2806,10098549183
2818,9869233303684
2831,906104171184
2844,8584099611007
2857,843720776551
2870,861914822361
2883,912868430746
2896,9964560604917
2910,112550296342
2923,261021848571
2936,4417395527694
2949,6545703698216
2962,8993793860873
2976,17602981379
2989,48438299161
3002,8242983854775
3016,195633589583
3029,5982443275884
3043,031984454056
3056,4967059560804
3069,9922589551343
3083,51849170914
3097,0752506147355
3110,6623802097693
3124,2797231760164
3137,9271203420917
3151,604410686604
3165,3114313415176
3179,0480175957364
3192,8140028989033
3206,6092188654416
3220,433495278789
3234,286660095876
3248,1685394518277
3262,0789576648763
3276,017737241512
3289,984698881851
3303,979661485239
3318,002442156066
3332,052856209826
3346,130717179387
3360,2358368215005
3374,3680251235323
3388,5270903104265
3402,7128388518877
3416,9250754698032
3431,163603145888
3445,428223129555
3459,718734946017
3474,0349364046174
3488,376623607389
3502,743590957835
3517,1356311699483
3531,552535277445
3545,994092643235
3560,4600909691167
3574,9503163056975
3589,4645530625353
3604,002584018512
3618,5641903324363
3633,1491515538505
3647,7572456340804
3662,3882489375064
3677,04193625304
3691,7180808058397
3706,416454269242
3721,1368267769008
3735,878966935161
3750,6426418356446
3765,4276170680405
3780,233656733128
3795,0605234560053
3809,9079783995253
3824,7757812779537
3839,6636903708304
3854,5714625370424
3869,4988532290995
3884,44561650762
3899,4115050560245
3914,39627019542
3929,399661899696
3944,4214288108187
3959,461318254315
3974,51907625496
3989,594447552663
4004,687175618526
4019,7970026711155
4034,923669692912
4050,066916446939
4065,226481493587
4080,4021022076226
4095,5935147953596
4110,800454312025
4126,022654679296
4141,259848702999
4156,5117680910025
4171,778143471255
4187,058704409998
4202,353179430155
4217,6612960298535
4232,9827807011325
4248,3173589487915
4263,664755309394
4279,024693370429
4294,396895789609
4309,781084314327
4325,176979801237
4340,584302235995
4356,00277075312
4371,432103655993
4386,872018436998
4402,322231797774
4417,782459669604
4433,252417233907
4448,731818942884
4464,220378540243
4479,71780908205
4495,223822957706
4510,738131910994
4526,260447061261
4541,790478924688
4557,327937435648
4572,872531968177
4588,423971357503
4603,981963921708
4619,546217483415
4635,116439391605
4650,692336543482
4666,273615406422
4681,85998203998
4697,451142117979
4713,046800950643
4728,646663506803
4744,25043443615
4759,857818091538
4775,468518551349
4791,082239641886
4806,698684959805
4822,317557894601
4837,938561651117
4853,561399272081
4869,185773660673
4884,811387603111
4900,437943791274
4916,065144845295
4931,692693336225
4947,320291808656
4962,94764280338
4978,574448880023
4994,200412639709
5009,825236747674
5025,448623955913
5041,0702771257775
5056,689899250581
5072,307193478172
5087,921863133482
5103,533611741039
5119,142143047468
5134,747161043934
5150,348369988563
5165,945474428796
5181,538179223731
5197,126189566393
5212,7092110059375
5228,286949469827
5243,85911128593
5259,42540320455
5274,985532420404
5290,539206594514
5306,086133876031
5321,626022923977
5337,1585829289115
5352,683523634505
5368,200555359029
5383,709389016762
5399,209736139273
5414,701308896648
5430,183820118569
5445,6569833153335
5461,120512698723
5476,574123202799
5492,017530504559
5507,450451044477
5522,872602046934
5538,283701540527
5553,683468378227
5569,071622257436
5584,447883739904
5599,8119742714925
5615,163616201819
5630,502532803756
5645,828448292787
5661,1410878462
5676,440177622159
5691,725444778603
5706,996617491984
5722,25342497588
5737,495597499406
5752,722866405496
5767,9349641290055
5783,1316242146395
5798,312581334727
5813,477571306807
5828,62633111106
5843,758598907533
5858,874114053219
5873,972617118929
5889,053849905994
5904,1175554627725
5919,1634781009825
5934,191363411835
5949,200958281974
5964,192010909235
5979,1642708181935
5994,117488875526
6009,051417305169
6023,965809703281
6038,860421052992
6053,735007738973
6068,589327561764
6083,423139751928
6098,236204983986
6113,028285390127
6127,799144573739
6142,548547622692
6157,276261122443
6171,98205316889
6186,665693381041
6201,326952913448
6215,965604468433
6230,581422308086
6245,174182266052
6259,74366175909
6274,289639798413
6288,811897000811
6303,310215599538
6317,784379454991
6332,234174065156
6346,659386575822
6361,059805790582
6375,435222180607
6389,785427894182
6404,110216766027
6418,409384326386
6432,68272780989
6446,930046164185
6461,151140058349
6475,345811891052
6489,5138657985335
6503,655107662291
6517,76934511661
6531,856387555792
6545,916046141223
6559,948133808159
6573,952465272325
6587,928857036259
6601,877127395445
6615,797096444209
6629,68858608139
6643,551420015792
6657,385423771408
6671,190424692405
6684,966251947911
6698,71273653655
6712,429711290775
6726,117010880963
6739,774471819298
6753,401932463434
6766,999233019918
6780,566215547433
6794,102723959765
6807,60860402862
6821,083703386157
6834,527871527357
6847,940959812145
6861,322821467327
6874,673311588274
6887,9922871404315
6901,279606960605
6914,535131758027
6927,758724115236
6940,950248488723
6954,109571209409
6967,236560482869
6980,3310863893985
6993,393020883857
7006,4222377953065
7019,418612826473
7032,382023552988
7045,312349422447
7058,209471753271
7071,07327373337
7083,903640418632
7096,700458731198
7109,4636174575735
7122,193007246542
7134,8885206068835
7147,550051904938
7160,1774973619595
7172,770755051312
7185,329724895471
7197,854308662869
7210,344409964539
7222,799934250622
7235,220788806663
7247,606882749782
7259,958127024637
7272,2744343992645
7284,555719460712
7296,801898610545
7309,01289006018
7321,188613826063
7333,328991724696
7345,4339473675045
7357,503406155558
7369,537295274142
7381,535543687174
7393,498082131496
7405,424843110997
7417,315760890615
7429,170771490192
7440,989812678189
7452,772823965271
7464,519746597761
7476,2305235509575
7487,905099522331
7499,5434209245805
7511,145435878582
7522,7110942062045
7534,240347423008
7545,733148730822
7557,189453010206
7568,609216812818
7579,99239835362
7591,3389575030305
7602,648855778945
7613,9220563386325
7625,158523970558
7636,358225086096
7647,521127711133
7658,64720147758
7669,736417614794
7680,788748940899
7691,804169854024
7702,782656323433
7713,72418588061
7724,628737610196
7735,49629214091
7746,326831636333
7757,120339785655
7767,876801794319
7778,596204374606
7789,278535736132
7799,923785576285
7810,531945070604
7821,103006863061
7831,636965056302
7842,133815201821
7852,59355429008
7863,016180740539
7873,401694391675
7883,750096490908
7894,061389684491
7904,335578007352
7914,572666872879
7924,772663062657
7934,935574716162
7945,061411320415
7955,150183699592
7965,201904004583
7975,216585702541
7985,1942435663605
7995,134893664137
8005,038553348609
8014,905241246537
8024,734977248082
8034,527782496137
8044,283679375649
8054,002691502896
8063,684843714766
8073,330162057994
8082,9386737783925
8092,51040731006
8102,045392264579
8111,5436594201865
8121,00524071094
8130,430169215884
8139,818479148186
8149,170205844277
8158,485385752981
8167,764056424641
8177,006256500246
8186,212025700545
8195,381404815167
8204,514435691744
8213,611161225039
8222,671625346058
8231,695873011198
8240,68395019137
8249,635903861148
8258,551781987935
8267,43163352111
8276,275508381214
8285,083457449138
8293,855532555326
8302,591786468989
8311,292272887347
8319,957046424877
8328,586162602589
8337,179677837308
8345,737649431001
8354,260135560102
8362,747195264872
8371,198888438794
8379,615275817956
8387,996418970524
8396,34238028617
8404,653222965588
8412,92901101
8421,169809210724
8429,37568313874
8437,54669913433
8445,682924296707
8453,784426473716
8461,851274251541
8469,883536944473
8477,881284584691
8485,844587912117
8493,773518364254
8501,668148066125
8509,528549820201
8517,354797096412
8525,146964022164
8532,905125372425
8540,62935655984
8548,319733624894
8555,976333226123
8563,59923263036
8571,188509703048
8578,74424289857
8586,266511250653
8593,755394362806
8601,210972398812
8608,633326073255
8616,022536642131
8623,378685893464
8630,70185613801
8637,992130199988
8645,249591407879
8652,474323585266
8659,666411041733
8666,825938563818
8673,952991406004
8681,047655281802
8688,110016354829
8695,140161230005
8702,138176944758
8709,104150960306
8716,038171152986
8722,940325805663
8729,81070359914
8736,649393603699
8743,456485270632
8750,232068423873
8756,976233251675
8763,689070298331
8770,370670455979
8777,02112495644
8783,640525363136
8790,228963563048
8796,786531758753
8803,313322460495
8809,80942847835
8816,274942914415
8822,709959155074
8829,114570863327
8835,488871971176
8841,832956672064
8848,146919413382
8854,43085488903
8860,684858032053
8866,909024007316
8873,10344820426
8879,268226229698
8885,403453900693
8891,509227237486
8897,585642456474
8903,632795963276
8909,650784345837
8915,639704367588
8921,599652960705
8927,530727219375
8933,433024393165
8939,30664188044
8945,151677221818
8950,968228093729
8956,756392301995
8962,516267775505
8968,247952559908
8973,951544811409
8979,627142790596
8985,274844856343
8990,894749459774
8996,486955138264
9002,051560509532
9007,588664265764
9013,098365167827
9018,580762039508
9024,03595376184
9029,464039267468
9034,86511753509
9040,239287583943
9045,586648468352
9050,907299272349
9056,201339104324
9061,468867091762
9066,709982376025
9071,924784107185
9077,113371438927
9082,275843523503
9087,412299506743
9092,522838523124
9097,607559690896
9102,666562107266
9107,699944843627
9112,70780694086
9117,690247404676
9122,647365201032
9127,579259251575
9132,486028429166
9137,36777155345
9142,224587386472
9147,056574628361
9151,863831913059
9156,6464578041
9161,404550790463
9166,138209282442
9170,847531607613
9175,532616006803
9180,193560630165
9184,830463533259
9189,443422673217
9194,032535904927
9198,597900977315
9203,139615529617
9207,657777087763
9212,152483060763
9216,623830737168
9221,07191728157
9225,496839731166
9229,898694992347
9234,277579837357
9238,633590900985
9242,966824677314
9247,277377516528
9251,565345621726
9255,830825045834
9260,073911688534
9264,29470129324
9268,493289444123
9272,669771563196
9276,824242907422
9280,956798565878
9285,06753345697
9289,15654232567
9293,22391974083
9297,269760092511
9301,294157589364
9305,29720625606
9309,278999930764
9313,239632262632
9317,179196709381
9321,097786534867
9324,995494806735
9328,872414394085
9332,728637965198
9336,564257985288
9340,3793667143
9344,174056204754
9347,94841829962
9351,702544630225
9355,436526614218
9359,150455453564
9362,84442213256
9366,518517415927
9370,172831846892
9373,807455745356
9377,422479206049
9381,017992096758
9384,594084056585
9388,15084449423
9391,688362586305
9395,206727275709
9398,706027270006
9402,186351039862
9405,647786817504
9409,090422595218
9412,514346123868
9415,919644911473
9419,30640622179
9422,674717072941
9426,024664236085
9429,35633423409
9432,669813340273
9435,96518757715
9439,24254271521
9442,501964271743
9445,743537509683
9448,967347436472
9452,173478802992
9455,362016102466
9458,533043569447
9461,686645178805
9464,822904644738
9467,941905419828
9471,043730694124
9474,128463394241
9477,196186182478
9480,246981456006
9483,280931346026
9486,298117716995
9489,29862216586
9492,282526021318
9495,249910343113
9498,200855921343
9501,135443275803
9504,053752655343
9506,955864037267
9509,841857126727
9512,711811356181
9515,565805884835
9518,403919598126
9521,226231107248
9524,032818748654
9526,823760583617
9529,59913439781
9532,359017700892
9535,103487726117
9537,83262143
9540,546495491935
9543,245186313912
9545,928770020193
9548,597322457043
9551,250919192464
9553,889635515963
9556,513546438327
9559,122726691417
9561,717250728003
9564,297192721575
9566,862626566222
9569,413625876494
9571,950263987299
9574,472613953805
9576,98074855138
9579,474740275518
9581,954661341819
9584,42058368596
9586,872578963692
9589,31071855084
9591,735073543356
9594,145714757336
9596,542712729095
9598,926137715247
9601,296059692777
9603,65254835916
9605,995673132484
9608,325503151573
9610,642107276148
9612,945554086982
9615,235911886091
9617,513248696912
9619,777632264513
9622,029130055815
9624,267809259818
9626,493736787857
9628,706979273848
9630,907603074562
9633,095674269913
9635,271258663253
9637,434421781667
9639,585228876309
9641,723744922723
9643,85003462119
9645,96416239707
9648,06619240119
9650,156188510193
9652,234214326947
9654,300333180927
9656,354608128631
9658,397101953993
9660,42787716881
9662,446996013188
9664,454520455978
9666,450512195246
9668,435032658723
9670,408143004293
9672,369904120478
9674,320376626925
9676,259620874913
9678,187696947858
9680,10466466184
9682,010583566125
9683,905512943707
9685,789511811843
9687,662638922615
9689,524952763471
9691,376511557824
9693,21737326559
9695,04759558379
9696,867235947137
9698,67635152863
9700,47499924015
9702,263235733075
9704,041117398905
9705,808700369857
9707,566040519518
9709,313193463475
9711,050214559944
9712,77715891043
9714,49408136037
9716,201036499791
9717,898078663984
9719,585261934153
9721,262640138106
9722,930266850934
9724,58819539568
9726,236478844037
9727,875170017052
9729,504321485805
9731,123985572125
9732,73421434929
9734,335059642748
9735,926573030827
9737,508805845451
9739,081809172876
9740,645633854401
9742,200330487123
9743,745949424647
9745,282540777847
9746,810154415596
9748,328839965516
9749,838646814726
9751,339624110597
9752,831820761507
