1;0,0
1;10,014000373649756
1;20,05600277791332
1;30,126008660744628
1;40,22401883118821
1;50,350033455785635
1;60,50405205499522
1;70,6860734996274
1;80,89609600729372
1;91,13411713887534
1;101,40013379500331
1;111,69414221255889
1;122,0161379611888
2;132,36611593983997
2;142,74407037330934
2;153,14999480881517
2;163,58388211258458
2;174,0457244664617
3;184,5355133645353
3;195,0532396097849
3;205,59889331074993
4;216,17246387821857
4;226,7739400219365
4;237,40330974733953
5;248,0605603523087
5;258,74567842394475
5;269,45864983537024
5;280,1994597425514
6;290,96809258114723
7;301,7645320633784
8;312,5887611749273
8;323,4407621718579
9;334,3205165775638
11;345,22800517974315
12;356,16320802739784
13;367,126104427863
13;378,11667294386007
14;389,1348913905828
14;400,180736832806
14;411,2541855820287
15;422,3552131936432
15;433,483794464134
17;444,63990342830937
17;455,82351335656074
18;467,03459675215595
18;478,27312534856105
21;489,53907010679774
22;500,8324012128297
23;512,1530880749843
23;523,5010993214074
25;534,8764027975506
26;546,2789655636948
27;557,7087538925068
28;569,1657332666314
29;580,6498683763205
29;592,1611231170963
30;603,6994605874527
30;615,2648430865925
32;626,857232112202
32;638,4765883582656
32;650,122871712915
33;661,7960412563194
33;673,4960552586169
34;685,2228711778797
34;696,9764456581258
37;708,756734527366
38;720,5636927956957
38;732,3972746534251
39;744,2574334692538
41;756,1441217884837
43;768,0572913312807
44;779,9968929909719
44;791,9628768323931
47;803,955192090275
48;815,9737871676774
50;828,0186096344656
52;840,0896062258338
54;852,1867228408715
58;864,3099045411803
58;876,4590955495299
60;888,6342392485699
61;900,8352781795808
62;913,0621540412756
63;925,3148076886511
66;937,5931791318849
67;949,8972075352824
69;962,2268312162704
71;974,5819876444466
71;986,9626134406686
72;999,3686443762057
75;1011,8000153719277
80;1024,2566604975575
84;1036,7385129709664
87;1049,2455051575223
89;1061,7775685694942
89;1074,3346338655042
89;1086,9166308500353
90;1099,52348847299
91;1112,1551348293046
92;1124,8114971586153
94;1137,4925018449778
95;1150,1980744166458
97;1162,9281395458975
99;1175,6826210489216
100;1188,461441885759
100;1201,2645241602963
101;1214,0917891203194
104;1226,9431571576188
106;1239,8185478081573
108;1252,7178797522884
113;1265,641070815037
116;1278,588037966433
119;1291,5586973219035
126;1304,5529641427283
129;1317,570752836544
130;1330,611976957914
130;1343,6765492089557
135;1356,7643814400215
136;1369,8753846504478
137;1383,0094689893547
138;1396,1665437565105
141;1409,3465174032547
145;1422,5492975334787
147;1435,7747909046716
150;1449,0229034290217
151;1462,2935401745797
154;1475,5866053664834
158;1488,9020023882442
158;1502,239633783096
161;1515,5994012553942
165;1528,9812056720964
166;1542,3849470642842
170;1555,8105246287598
174;1569,257836729701
178;1582,7267809003752
180;1596,2172538449186
187;1609,7291514401766
189;1623,2623687376088
190;1636,8167999652521
191;1650,3923385297503
192;1663,9888770184427
196;1677,606307201519
197;1691,244520034235
200;1704,9034056591925
203;1718,5828534086781
209;1732,2827518070708
213;1746,0029885733097
218;1759,743450623422
220;1773,5040240731196
222;1787,2845942404554
226;1801,0850456485416
228;1814,905262028335
231;1828,745126321481
235;1842,604520683224
237;1856,4833264853812
240;1870,3814243193715
241;1884,2986939993227
243;1898,2350145652247
248;1912,1902642861598
249;1926,1643206635836
251;1940,1570604346805
256;1954,1683595757693
259;1968,1980933057853
262;1982,246136089812
265;1996,3123616426826
266;2010,3966429326442
268;2024,4988521850769
271;2038,6188608862858
273;2052,756539787345
274;2066,9117589080083
279;2081,0843875406827
284;2095,2742942544583
285;2109,4813468992033
286;2123,7054126097205
291;2137,9463578099635
298;2152,2040482173084
300;2166,478348846902
305;2180,769124016046
310;2195,0762373486677
315;2209,399551779824
320;2223,738929560292
325;2238,0942322611963
330;2252,4653207787073
334;2266,8520553387975
340;2281,254295502051
342;2295,6719001685365
350;2310,104727582738
355;2324,55263533854
362;2339,01548038427
366;2353,4931190278053
372;2367,9854069417265
375;2382,492199168533
379;2397,0133501259147
384;2411,5487136120773
389;2426,098142811128
395;2440,6614902985043
396;2455,2386080464735
401;2469,829347429675
404;2484,4335592307198
406;2499,051093645843
412;2513,681800290612
417;2528,3255282056843
422;2542,982125862619
426;2557,651441169738
428;2572,3333214780437
435;2587,027613587179
439;2601,734163751449
442;2616,452817685882
444;2631,1834205723467
451;2645,9258170657163
455;2660,6798513000836
464;2675,4453668950155
465;2690,2222069618697
470;2705,0102141101456
474;2719,809230453887
478;2734,6190976181324
485;2749,439656745406
491;2764,27074850226
497;2779,1122130858553
502;2793,9638902305887
508;2808,8256192147683
509;2823,697238867319
513;2838,5785875745423
520;2853,4695032869163
527;2868,36982352593
532;2883,279385390962
535;2898,198025566204
542;2913,1255803276113
547;2928,061885549904
553;2943,0067767136047
560;2957,9600889121025
562;2972,9216568587717
568;2987,891314894105
574;3002,868896992906
578;3017,8542367714954
581;3032,8471674949687
583;3047,847522084472
584;3062,8551331245235
586;3077,8698328703586
593;3092,8914532553135
598;3107,9198258982333
600;3122,9547821109127
609;3137,996152905568
615;3153,04376900234
622;3168,097460836814
625;3183,15705856758
626;3198,2223920838137
633;3213,2932910128875
636;3228,3695847279955
640;3243,4511023558184
649;3258,5376727842036
654;3273,629124669868
657;3288,7252864461257
661;3303,8259863306403
663;3318,931052333189
668;3334,040312263457
675;3349,153593738845
681;3364,2707241922994
688;3379,391530880151
697;3394,5158408899906
700;3409,643481148539
706;3424,774278429544
710;3439,9080593616955
718;3455,0446504365423
725;3470,1838780164367
728;3485,3255683424827
732;3500,469547542497
740;3515,6156416389795
745;3530,7636765571087
752;3545,9134781327193
754;3561,064872120317
761;3576,217684201079
765;3591,371739990875
776;3606,526865048293
785;3621,6828848826626
790;3636,8396249620973
794;3651,996910721519
798;3667,1545675707134
804;3682,3124209023645
808;3697,470296100104
814;3712,628018546556
817;3727,7854136313827
820;3742,942306759329
822;3758,0985233582705
830;3773,2538888872514
837;3788,408228844527
843;3803,56136877559
849;3818,7131342812154
852;3833,8633510254717
860;3849,011844743746
870;3864,158441250754
877;3879,302966448546
886;3894,4452463345
890;3909,585107009309
900;3924,722374684957
907;3939,8568756926816
912;3954,9884364909317
915;3970,116883673304
924;3985,242043976477
929;4000,363744288118
934;4015,4818116547867
943;4030,5960732898166
949;4045,706356581185
954;4060,812489099362
959;4075,91429860514
970;4091,011613057455
976;4106,104260621175
982;4121,1920696748775
985;4136,274868818604
990;4151,352486881591
994;4166,424752929985
1002;4181,491496274522
1007;4196,552546478199
1013;4211,607733363908
1021;4226,6568870220535
1023;4241,6998378181415
1029;4256,736416400337
1036;4271,766453707002
1045;4286,7897809742035
1050;4301,806229743187
1055;4316,815631867829
1069;4331,8178195220535
1077;4346,812625207221
1082;4361,799881759481
1089;4376,7794223571045
1095;4391,751080527772
1104;4406,714690155823
1108;4421,670085489493
1112;4436,617101148097
1117;4451,555572129185
1126;4466,4853338156545
1131;4481,406221982842
1137;4496,318072805559
1141;4511,2207228651
1144;4526,114009156211
1150;4540,997769094021
1154;4555,871840520924
1165;4570,736061713433
1170;4585,5902713889855
1178;4600,434308712712
1183;4615,268013304156
1188;4630,091225243958
1190;4644,903785080495
1201;4659,705533836471
1207;4674,496313015468
1215;4689,275964608457
1221;4704,044331100249
1230;4718,801255475915
1238;4733,546581227153
1247;4748,280152358603
1259;4763,001813394127
1268;4777,7114093830305
1275;4792,408785906238
1282;4807,093789082428
1287;4821,766265574095
1293;4836,4260625935985
1298;4851,073027909125
1308;4865,707009850619
1312;4880,327857315666
1323;4894,9354197753055
1331;4909,52954727981
1335;4924,110090464406
1347;4938,676900554933
1353;4953,229829373463
1365;4967,768729343858
1371;4982,293453497269
1373;4996,8038554776
1380;5011,299789546894
1385;5025,781110590672
1396;5040,247674123224
1408;5054,6993362928315
1419;5069,135953886946
1421;5083,557384337297
1426;5097,963485724965
1433;5112,35411678536
1436;5126,729136913187
1447;5141,088406167322
1451;5155,43178527564
1460;5169,759135639781
1465;5184,070319339873
1478;5198,365199139164
1481;5212,643638488633
1489;5226,90550153151
1496;5241,150653107752
1502;5255,378958758459
1506;5269,59028473022
1513;5283,784497979413
1517;5297,961466176431
1523;5312,121057709849
1534;5326,263141690545
1543;5340,387587955736
1553;5354,494267072973
1562;5368,583050344061
1568;5382,653809808929
1578;5396,706418249419
1589;5410,740749193046
1595;5424,756676916652
1606;5438,754076450043
1614;5452,732823579527
1619;5466,6927948514085
1628;5480,6338675754205
1635;5494,555919828087
1643;5508,458830456022
1651;5522,342479079175
1656;5536,206746094005
1660;5550,051512676596
1668;5563,876660785702
1681;5577,68207316575
1688;5591,46763334974
1705;5605,233225662138
1713;5618,978735221643
1726;5632,70404794395
1736;5646,409050544406
1749;5660,093630540625
1758;5673,7576762550325
1769;5687,401076817352
1778;5701,023722167023
1785;5714,625503055561
1795;5728,206311048849
1801;5741,766038529373
1807;5755,304578698387
1813;5768,821825578021
1827;5782,317674013325
1836;5795,7920196742525
1847;5809,244759057572
1854;5822,675789488732
1859;5836,08500912365
1875;5849,4723169504405
1878;5862,837612791098
1889;5876,18079730309
1894;5889,50177198091
1909;5902,800439157566
1922;5916,0767020059975
1931;5929,33046454044
1938;5942,56163161772
1943;5955,770108938508
1949;5968,955803048486
1956;5982,118621339468
1963;5995,258472050458
1967;6008,375264268655
1975;6021,468907930377
1980;6034,539313821954
1990;6047,586393580531
2000;6060,61005969484
2008;6073,610225505892
2018;6086,586805207622
2024;6099,539713847469
2036;6112,468867326901
2043;6125,374182401875
2057;6138,255576683255
2066;6151,112968637151
2074;6163,946277585225
2086;6176,755423704911
2099;6189,5403280296005
2108;6202,300912448769
2120;6215,037099708038
2128;6227,748813409181
2138;6240,435978010083
2149;6253,098518824632
2159;6265,73636202258
2169;6278,349434629306
2178;6290,937664525573
2192;6303,500980447196
2204;6316,03931198467
2217;6328,552589582749
2235;6341,040744539959
2246;6353,50370900807
2258;6365,941415991505
2267;6378,353799346709
2279;6390,740793781459
2294;6403,1023348541175
2302;6415,438358972847
2313;6427,748803394763
2324;6440,03360622505
2331;6452,292706416005
2346;6464,526043766063
2358;6476,733558918739
2378;6488,91519336155
2389;6501,070889424869
2395;6513,200590280746
2409;6525,304239941666
2427;6537,381783259273
2436;6549,433165923042
2448;6561,458334458901
2455;6573,457236227814
2465;6585,429819424313
2476;6597,3760330749865
2489;6609,295827036925
2506;6621,189151996118
2520;6633,0559594658125
2531;6644,896201784819
2546;6656,709832115791
2553;6668,496804443438
2568;6680,2570735727195
2579;6691,990595126982
2590;6703,697325546061
2601;6715,377222084337
2615;6727,030242808761
2633;6738,656346596827
2647;6750,25549313451
2658;6761,82764291418
2664;6773,37275723244
2673;6784,890798187966
2678;6796,381728679284
2687;6807,845512402519
2695;6819,282113849108
2705;6830,691498303461
2721;6842,07363184062
2732;6853,428481323834
2745;6864,7560144021445
2758;6876,056199507915
2765;6887,329005854314
2779;6898,5744034327945
2794;6909,7923630105115
2799;6920,982856127723
2806;6932,145855095156
2824;6943,28133299133
2839;6954,389263659866
2851;6965,469621706752
2860;6976,522382497578
2876;6987,547522154741
2891;6998,545017554633
2906;7009,514846324776
2917;7020,456986840952
2925;7031,371418224287
2935;7042,258120338315
2948;7053,11707378601
2961;7063,9482599068015
2979;7074,751660773542
2998;7085,527259189474
3010;7096,275038685152
3024;7106,994983515346
3037;7117,68707865592
3045;7128,351309800684
3054;7138,987663358231
3065;7149,596126448728
3075;7160,176686900715
3085;7170,729333247852
3103;7181,254054725659
3117;7191,750841268243
3128;7202,219683504975
3139;7212,660572757173
3148;7223,073501034752
3160;7233,458461032856
3177;7243,815446128473
3183;7254,144450377027
3187;7264,445468508949
3203;7274,718495926237
3216;7284,963528698994
3228;7295,180563561947
3244;7305,369597910952
3256;7315,530629799473
3264;7325,663657935065
3277;7335,768681675822
3288;7345,845701026809
3302;7355,894716636501
3312;7365,915729793172
3325;7375,908742421314
3343;7385,873757077995
3351;7395,810776949245
3361;7405,7198058463955
3371;7415,600848202431
3385;7425,453909068318
3397;7435,278994109317
3411;7445,076109601298
3424;7454,845262427026
3440;7464,58646007245
3454;7474,299710622982
3469;7483,985022759756
3481;7493,642405755883
3490;7503,271869472702
3503;7512,873424356009
3516;7522,447081432297
3530;7531,992852304962
